,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
10,71.0,-11.3,-11.133333,-10.933333,-9.983334,-10.083333,-9.916667,-9.316667,-8.816667,-10.116667,-10.583333,-9.9,-9.0,-8.916667,-9.133333,-9.466666,-10.516666,-10.933333,-11.316667,-12.016666,-12.600000381469727,-12.75,-12.850000381469727,-13.283333778381348,-13.933333396911621,-13.833333015441895,-13.583333015441895,-13.266666412353516,-13.066666603088379,-12.816666603088379,-12.566666603088379,-12.216666221618652,-12.133333206176758,-12.300000190734863,-12.366666793823242,,,,,,,,,,
11,72.0,-10.366667,-7.55,-4.8166666,-1.2666667,3.1166666,2.5333333,3.4666667,3.6833334,5.4166665,8.0,10.25,9.35,8.433333,6.883333,4.7833333,1.25,-3.4166667,-3.9833333,-5.0333333,-4.949999809265137,-6.383333206176758,-8.816666603088379,-11.083333015441895,-12.316666603088379,-10.75,-8.649999618530273,-5.866666793823242,-2.316666603088379,0.1666666716337204,1.5333333015441895,0.9333333373069763,1.0499999523162842,0.5166666507720947,0.03333333507180214,-0.5166666507720947,-0.8833333253860474,-4.833333492279053,-6.5333333015441895,-8.883333206176758,-8.716666221618652,-7.766666889190674,-6.066666603088379,-2.4000000953674316,0.8833333253860474
12,77.0,-23.6,-23.916666,-24.133333,-24.65,-24.933332,-25.1,-25.6,-26.383333,-27.2,-27.05,-26.816668,-26.433332,-25.966667,-25.416666,-24.733334,-24.783333,-24.966667,-25.083334,-24.983334,-23.799999237060547,-23.266666412353516,-23.516666412353516,-23.766666412353516,-24.233333587646484,-24.700000762939453,-25.266666412353516,-26.21666717529297,-26.483333587646484,-26.549999237060547,-26.700000762939453,-26.933332443237305,-28.149999618530273,-29.016666412353516,-29.266666412353516,,,,,,,,,,
13,78.0,3.0833333,3.4833333,6.116667,8.9,11.35,12.116667,12.45,12.166667,13.983334,13.566667,13.216666,13.183333,12.65,11.783334,10.983334,10.066667,10.016666,11.2,10.25,8.933333396911621,7.849999904632568,7.066666603088379,7.25,7.099999904632568,6.4666666984558105,5.983333110809326,5.199999809265137,4.333333492279053,3.616666555404663,1.1833332777023315,0.28333333134651184,-0.5666666626930237,-2.0833332538604736,-3.549999952316284,,,,,,,,,,
14,79.0,-25.816668,-25.933332,-26.2,-26.316668,-26.316668,-26.416666,-26.566668,-26.583334,-26.783333,-27.2,-27.7,-27.8,-28.0,-28.133333,-28.25,-28.283333,-28.433332,-28.566668,-28.633333,-28.950000762939453,-29.16666603088379,-29.149999618530273,-29.049999237060547,-28.350000381469727,-27.16666603088379,-25.983333587646484,-25.733333587646484,-25.600000381469727,-25.5,-25.25,-24.983333587646484,-24.58333396911621,-24.366666793823242,-24.133333206176758,,,,,,,,,,
15,80.0,-15.433333,-15.216666,-15.25,-15.3,-14.75,-14.15,-12.583333,-10.583333,-9.366667,-8.433333,-7.35,-7.0666666,-6.616667,-6.9666667,-6.5333333,-5.6,-4.65,-3.7166667,-3.2666667,-3.316666603088379,-3.3333332538604736,-3.3333332538604736,-3.2166666984558105,-2.6666667461395264,-2.799999952316284,-4.5333333015441895,-6.900000095367432,-9.366666793823242,-12.066666603088379,-14.75,-17.066667556762695,-19.233333587646484,-21.399999618530273,-23.633333206176758,,,,,,,,,,
16,82.0,10.783334,10.016666,9.483334,8.333333,8.033334,7.4,6.0833335,5.75,5.6833334,5.616667,4.9666667,5.2833333,6.616667,7.733333,8.183333,8.1,7.616667,8.466666,9.066667,8.800000190734863,8.766666412353516,8.083333015441895,7.333333492279053,6.516666889190674,5.800000190734863,4.699999809265137,3.5166666507720947,2.5166666507720947,2.816666603088379,2.5333333015441895,2.183333396911621,2.383333444595337,2.433333396911621,1.9500000476837158,,,,,,,,,,
17,83.0,-21.183332,-21.216667,-21.2,-21.233334,-19.516666,-17.7,-16.583334,-15.716666,-15.1,-14.9,-14.533334,-14.15,-13.716666,-13.1,-12.666667,-12.15,-11.866667,-11.616667,-11.366667,-11.266666412353516,-11.183333396911621,-10.983333587646484,-10.733333587646484,-10.649999618530273,-10.816666603088379,-11.183333396911621,-11.416666984558105,-11.583333015441895,-11.733333587646484,-11.983333587646484,-12.266666412353516,-12.449999809265137,-12.566666603088379,-12.816666603088379,,,,,,,,,,
18,84.0,-22.383333,-22.0,-21.633333,-21.266666,-20.933332,-21.816668,-23.566668,-25.35,-24.4,-23.083334,-20.516666,-20.0,-20.233334,-20.666666,-21.083334,-21.533333,-21.933332,-22.35,-22.7,-22.78333282470703,-24.366666793823242,-26.100000381469727,-28.950000762939453,-29.75,-30.116666793823242,-30.299999237060547,-30.46666717529297,-30.633333206176758,-30.816667556762695,-31.133333206176758,-31.516666412353516,-32.016666412353516,-32.63333511352539,-33.13333511352539,,,,,,,,,,
19,85.0,-2.5166667,-1.85,-2.3,-2.6333334,-3.25,-2.3333333,-0.8833333,-1.8833333,-3.1166666,-3.1666667,-1.65,-0.5833333,-1.3,-1.4333333,-1.9,-2.0666666,-2.1666667,-3.5666666,-5.3166666,-5.683333396911621,-5.050000190734863,-4.633333206176758,-6.516666889190674,-7.650000095367432,-6.583333492279053,-6.550000190734863,-4.949999809265137,-3.6500000953674316,-2.049999952316284,-0.44999998807907104,0.8500000238418579,2.2333333492279053,2.950000047683716,3.183333396911621,,,,,,,,,,
20,87.0,-20.083334,-20.666666,-21.15,-21.666666,-21.75,-21.75,-21.733334,-21.783333,-21.666666,-21.083334,-20.45,-19.283333,-16.5,-15.916667,-15.416667,-14.916667,-14.466666,-14.1,-13.766666,-13.266666412353516,-10.883333206176758,-10.333333015441895,-10.600000381469727,-11.383333206176758,-13.833333015441895,-14.083333015441895,-14.333333015441895,-14.666666984558105,-14.850000381469727,-14.949999809265137,-15.116666793823242,-15.399999618530273,-17.600000381469727,-18.41666603088379,,,,,,,,,,
21,88.0,9.566667,9.816667,9.8,8.6,8.633333,8.65,8.566667,8.6,8.716666,9.033334,9.333333,9.633333,9.933333,10.266666,10.7,12.266666,12.766666,13.233334,13.716666,14.233333587646484,14.75,14.983333587646484,15.183333396911621,15.350000381469727,15.516666412353516,15.649999618530273,15.566666603088379,15.433333396911621,15.350000381469727,15.266666412353516,15.166666984558105,15.050000190734863,14.899999618530273,14.75,,,,,,,,,,
22,89.0,-15.783334,-15.133333,-14.516666,-13.616667,-13.516666,-13.766666,-13.0,-12.2,-11.2,-8.95,-7.0833335,-7.05,-7.15,-7.3,-7.4666667,-7.9166665,-7.8166666,-6.8,-6.133333,-5.383333206176758,-4.9666666984558105,-6.150000095367432,-6.383333206176758,-6.0,-5.883333206176758,-5.616666793823242,-5.400000095367432,-5.183333396911621,-4.633333206176758,-4.816666603088379,-5.583333492279053,-6.550000190734863,-7.483333110809326,-8.283333778381348,,,,,,,,,,
23,91.0,11.733334,11.05,11.033334,12.116667,14.05,14.7,14.766666,13.65,11.95,10.7,8.25,9.566667,9.533334,9.866667,9.966666,8.816667,7.25,6.4666667,6.5333333,8.050000190734863,8.633333206176758,7.433333396911621,8.300000190734863,8.733333587646484,6.983333110809326,5.300000190734863,5.25,4.383333206176758,3.950000047683716,4.066666603088379,3.633333444595337,1.9333332777023315,1.3833333253860474,1.9833333492279053,,,,,,,,,,
24,92.0,-39.666668,-39.7,-39.466667,-38.5,-37.666668,-37.6,-37.783333,-38.25,-38.433334,-38.516666,-38.666668,-38.566666,-38.016666,-38.033333,-38.35,-39.166668,-39.633335,-39.2,-39.3,-39.43333435058594,-39.63333511352539,-40.400001525878906,-40.33333206176758,-40.150001525878906,-40.483333587646484,-40.93333435058594,-41.150001525878906,-41.25,-41.75,-42.349998474121094,-42.70000076293945,-43.21666717529297,-44.016666412353516,-44.28333282470703,,,,,,,,,,
25,93.0,-2.3333333,-3.9,-5.5833335,-7.35,-9.266666,-11.483334,-13.566667,-14.4,-14.65,-14.783334,-15.333333,-15.816667,-16.133333,-16.133333,-16.083334,-15.866667,-15.616667,-15.283334,-14.916667,-14.783333778381348,-14.666666984558105,-14.666666984558105,-14.516666412353516,-14.183333396911621,-13.916666984558105,-13.933333396911621,-13.983333587646484,-14.199999809265137,-14.449999809265137,-14.850000381469727,-15.116666793823242,-15.133333206176758,-15.116666793823242,-15.199999809265137,,,,,,,,,,
