,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
10,32.0,-30.383333,-30.133333,-29.85,-29.733334,-29.6,-29.5,-29.5,-29.433332,-29.383333,-29.316668,-29.266666,-29.266666,-29.25,-29.166666,-29.033333,-28.766666,-28.6,-28.433332,-28.216667,-28.183332,-28.105263
11,33.0,-13.1,-12.916667,-12.9,-12.9,-12.9,-12.9,-12.966666,-12.983334,-12.983334,-12.983334,-13.016666,-12.983334,-12.916667,-12.833333,-12.75,-12.666667,-12.583333,-12.5,-12.366667,-12.35,-12.315789
12,35.0,-14.3,-14.4,-14.4,-14.366667,-14.35,-14.333333,-14.233334,-14.116667,-14.016666,-13.983334,-13.966666,-13.95,-14.083333,-14.316667,-14.566667,-14.816667,-15.016666,-15.183333,-15.316667,-15.433333,-15.578947
13,4.0,-29.45,-29.8,-30.25,-30.183332,-30.4,-29.9,-29.1,-28.65,-28.15,-27.65,-27.583334,-28.316668,-29.333334,-30.333334,-31.333334,-32.333332,-33.333332,-34.333332,-35.333332,-36.233334,-37.070175
14,42.0,-8.416667,-10.05,-11.816667,-11.833333,-11.583333,-11.333333,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.15,-11.133333,-11.233334,-11.35,-11.516666,-11.716666,-11.916667,-12.116667,-12.157895
15,45.0,-19.583334,-19.45,-19.2,-18.9,-18.6,-18.383333,-18.216667,-18.1,-17.966667,-17.95,-17.95,-18.0,-17.883333,-17.8,-17.733334,-17.633333,-17.6,-17.516666,-17.516666,-17.466667,-17.385965
16,47.0,-6.85,-9.45,-11.533334,-11.333333,-13.066667,-16.583334,-20.533333,-22.633333,-22.9,-23.166666,-23.466667,-24.0,-24.616667,-25.216667,-25.883333,-26.3,-25.95,-25.233334,-24.0,-23.116667,-23.070175
17,48.0,-14.2,-14.45,-14.666667,-14.8,-14.883333,-14.966666,-14.983334,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0
18,49.0,-19.716667,-19.766666,-19.966667,-19.9,-20.066668,-20.05,-19.966667,-19.9,-19.866667,-20.366667,-21.05,-21.55,-21.966667,-22.433332,-22.933332,-23.45,-23.95,-24.45,-24.95,-25.333334,-25.701754
19,54.0,-3.0833333,-1.8666667,-1.35,-0.016666668,1.35,2.5333333,3.3666666,4.3,5.766667,6.983333,7.5833335,7.75,7.8333335,7.9,8.6,8.566667,8.45,8.3,8.3,8.366667,8.4561405
20,55.0,-20.883333,-21.116667,-21.2,-21.333334,-21.466667,-21.416666,-21.233334,-21.116667,-21.116667,-21.083334,-21.05,-21.05,-21.05,-20.933332,-20.966667,-20.966667,-20.983334,-20.983334,-20.966667,-20.95,-21.087719
21,6.0,-29.8,-29.9,-29.866667,-29.3,-29.45,-29.716667,-29.933332,-30.35,-30.95,-31.616667,-32.283333,-32.983334,-33.283333,-33.6,-34.016666,-34.483334,-34.216667,-33.833332,-33.5,-33.15,-32.824562
22,66.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.016666,-53.083332,-53.083332,-53.1,-53.116665,-53.116665,-53.116665,-53.116665,-53.116665,-53.116665,-53.116665,-53.122807
23,69.0,-14.516666,-14.4,-15.85,-16.083334,-16.316668,-16.5,-16.683332,-17.1,-17.716667,-18.116667,-18.766666,-19.333334,-19.916666,-20.433332,-20.616667,-20.65,-20.616667,-20.533333,-19.983334,-19.4,-19.0
24,7.0,-35.7,-35.966667,-36.183334,-36.35,-36.516666,-36.683334,-36.85,-37.016666,-37.183334,-37.416668,-37.4,-37.283333,-37.2,-37.05,-37.0,-37.0,-37.0,-37.0,-37.0,-37.133335,-37.210526
25,8.0,-15.433333,-15.083333,-15.0,-14.916667,-14.833333,-14.75,-14.583333,-14.483334,-14.3,-14.2,-14.233334,-14.3,-14.283334,-14.733334,-15.783334,-16.866667,-17.933332,-18.933332,-20.016666,-21.033333,-21.719297
