,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
10,71.0,-14.2,-14.35,-14.516666,-14.683333,-14.85,-14.95,-14.85,-14.816667,-14.833333,-14.833333,-14.833333,-14.866667,-14.95,-14.966666,-14.966666,-14.966666,-14.966666,-14.966666,-14.966666,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.983334,-14.966666,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.933333396911621,-14.916666984558105,
11,72.0,-30.8,-30.8,-30.783333,-30.8,-30.833334,-30.883333,-30.966667,-30.916666,-30.866667,-30.85,-30.866667,-30.9,-30.916666,-30.916666,-30.916666,-30.916666,-30.916666,-30.916666,-30.916666,-30.933332,-30.933332,-30.933332,-30.933332,-30.95,-30.966667,-30.95,-30.95,-30.966667,-31.0,-31.066668,-31.066668,-31.066668,-31.066668,-31.066668,-31.066668,,,,,,,,,,,
12,77.0,-15.433333,-15.016666,-14.533334,-14.4,-14.05,-13.616667,-13.433333,-13.333333,-13.133333,-12.933333,-12.733334,-12.65,-12.733334,-12.85,-13.0,-13.0,-12.983334,-12.983334,-13.0,-13.116667,-13.316667,-13.416667,-13.533334,-13.433333,-13.416667,-13.45,-13.383333,-13.6,-14.8,-14.916667,-14.966666,-15.15,-15.2,-15.283334,-15.516666,,,,,,,,,,,
13,78.0,-15.133333,-14.616667,-14.15,-13.516666,-12.683333,-11.916667,-11.933333,-12.033334,-12.033334,-11.95,-11.866667,-11.7,-11.55,-11.633333,-11.683333,-11.933333,-12.3,-12.616667,-12.816667,-13.066667,-13.35,-13.616667,-13.9,-14.166667,-14.383333,-15.116667,-15.533334,-15.716666,-16.016666,-16.366667,-16.666666,-16.75,-16.883333,-16.983334,-17.083334,,,,,,,,,,,
14,79.0,-36.516666,-36.616665,-36.816666,-36.8,-36.683334,-36.816666,-37.083332,-37.316666,-37.45,-37.516666,-37.65,-37.816666,-37.916668,-37.733334,-37.666668,-37.833332,-37.966667,-38.116665,-38.133335,-38.183334,-38.066666,-37.966667,-38.216667,-38.083332,-38.15,-38.983334,-39.966667,-41.166668,-42.45,-43.6,-44.85,-44.516666,-43.016666,-42.45,-40.9,,,,,,,,,,,
15,80.0,-17.85,-17.583334,-17.333334,-17.15,-17.366667,-17.45,-17.383333,-17.333334,-16.966667,-16.9,-16.8,-16.633333,-16.583334,-16.9,-17.3,-17.35,-17.35,-17.55,-17.683332,-17.766666,-18.2,-18.7,-19.233334,-19.7,-20.116667,-20.333334,-19.9,-19.516666,-18.966667,-18.183332,-17.816668,-17.366667,-16.866667,-16.366667,-15.833333,,,,,,,,,,,
16,82.0,-3.4166667,-0.68333334,2.0833333,4.7166667,6.733333,6.983333,7.0833335,7.25,7.35,7.366667,7.6,7.8333335,8.25,8.483334,8.483334,8.516666,8.266666,7.866667,7.766667,7.65,7.6833334,7.7,7.55,7.4666667,7.266667,7.2,7.3,7.4166665,7.5,7.8166666,8.05,8.283334,8.416667,8.55,8.633333,8.583333015441895,8.566666603088379,8.583333015441895,8.600000381469727,8.633333206176758,8.783333778381348,8.766666412353516,8.699999809265137,8.766666412353516,8.733333587646484,8.745762825012207
17,83.0,-13.733334,-13.566667,-13.383333,-13.583333,-13.783334,-14.433333,-15.2,-15.9,-16.533333,-17.0,-17.416666,-17.983334,-18.816668,-19.833334,-20.616667,-21.25,-21.766666,-22.066668,-22.333334,-22.583334,-22.866667,-23.45,-23.883333,-24.166666,-24.183332,-24.183332,-24.4,-24.566668,-24.85,-25.033333,-24.8,-24.616667,-24.6,-24.6,-24.816668,,,,,,,,,,,
18,84.0,-35.533333,-35.383335,-35.216667,-35.066666,-35.033333,-35.0,-34.933334,-34.8,-34.633335,-34.466667,-34.3,-34.15,-34.116665,-34.0,-33.85,-33.816666,-33.733334,-33.633335,-33.633335,-33.683334,-33.8,-34.016666,-34.416668,-34.8,-34.833332,-35.183334,-35.5,-35.583332,-35.666668,-35.8,-35.866665,-35.95,-36.0,-35.95,-35.716667,,,,,,,,,,,
19,85.0,-3.6,-5.4333334,-7.25,-9.066667,-10.866667,-11.266666,-12.683333,-13.566667,-13.6,-13.35,-13.083333,-13.0,-12.833333,-12.7,-12.5,-12.333333,-12.233334,-12.166667,-12.1,-11.966666,-11.8,-11.633333,-11.466666,-11.2,-11.016666,-10.816667,-10.666667,-9.483334,-7.6,-5.65,-3.7,-1.8,0.06666667,1.8333334,3.5666666,,,,,,,,,,,
20,87.0,-6.4666667,-4.8166666,-3.55,-4.3,-5.3,-5.9666667,-6.2166667,-6.516667,-6.6833334,-6.8166666,-6.9666667,-7.0,-6.9666667,-7.0333333,-7.0333333,-7.15,-7.3,-7.4,-7.483333,-7.483333,-7.55,-7.5833335,-7.5833335,-7.633333,-7.8,-7.883333,-7.983333,-9.416667,-11.4,-13.333333,-15.333333,-17.3,-19.233334,-21.233334,-23.1,,,,,,,,,,,
21,88.0,-12.4,-12.85,-12.95,-13.016666,-13.083333,-13.15,-13.116667,-13.15,-13.166667,-13.233334,-13.35,-13.35,-13.416667,-13.216666,-13.3,-13.333333,-13.316667,-13.283334,-13.333333,-13.4,-13.383333,-13.283334,-13.166667,-13.066667,-12.966666,-12.816667,-12.683333,-12.616667,-12.433333,-12.233334,-12.0,-11.583333,-11.2,-10.866667,-10.5,,,,,,,,,,,
22,89.0,1.6,2.8833334,4.1,5.2833333,6.483333,7.65,8.766666,8.733334,8.6,8.533334,8.466666,8.433333,8.516666,8.55,8.583333,6.7166667,5.0833335,3.55,1.9833333,0.55,-0.9,-2.5833333,-4.8,-6.7166667,-8.533334,-10.3,-12.016666,-11.833333,-11.9,-12.033334,-12.133333,-12.116667,-11.883333,-11.333333,-10.283334,,,,,,,,,,,
23,91.0,-4.45,-4.3333335,-2.9333334,-0.23333333,2.45,3.05,4.95,6.5833335,7.0,7.15,7.266667,7.483333,7.55,7.633333,7.6833334,7.516667,7.3333335,7.116667,6.983333,6.9,6.85,5.7166667,2.9333334,0.033333335,-1.2166667,-1.55,-1.9,-2.2333333,-2.5333333,-2.9,-4.366667,-5.2166667,-6.4166665,-8.2,-8.133333,,,,,,,,,,,
24,92.0,-49.133335,-48.433334,-47.816666,-47.183334,-46.6,-46.15,-46.083332,-46.166668,-46.483334,-47.116665,-47.733334,-48.266666,-48.75,-48.85,-48.866665,-48.916668,-48.983334,-48.983334,-49.083332,-49.45,-49.716667,-49.683334,-49.616665,-49.533333,-49.7,-50.166668,-50.683334,-51.2,-51.666668,-52.166668,-52.566666,-52.75,-52.866665,-52.933334,-53.0,,,,,,,,,,,
25,93.0,-18.666666,-18.95,-19.166666,-19.333334,-19.466667,-19.45,-19.366667,-19.5,-19.8,-19.75,-19.733334,-19.1,-18.416666,-17.95,-17.516666,-17.116667,-16.816668,-16.766666,-16.866667,-16.516666,-16.233334,-16.2,-15.466666,-13.4,-11.483334,-11.35,-11.366667,-12.066667,-12.733334,-12.85,-12.766666,-12.533334,-12.216666,-12.233334,-13.1,,,,,,,,,,,
