,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
15,45.0,7.4608703,8.247712,7.988989,8.13148,9.277678,8.133196,8.104949,9.974879,9.769046,7.244728,7.6109023,7.7126284,8.234522,8.392996,8.12616,8.182792,7.9539604,8.6808,8.469878,8.6042185,8.478223,8.414708,8.43293,8.653831,8.65248,9.264093,8.844291,8.579497,9.679434,10.036886,7.689438,7.9589057,8.227645,10.587487,178.14513,7.777788,8.102051,8.25754,8.939165
16,47.0,10.65451,16.273,10.751785,6.9507422,14.47187,20.51711,10.552599,9.790809,10.525423,10.229411,10.911181,9.895937,10.003895,9.853483,9.763014,9.862208,10.147172,10.592863,10.475005,10.476695,9.648707,10.46225,10.09124,12.099995,10.316173,9.838811,10.008644,11.148007,10.15053,10.289755,9.977165,15.690195,16.22947,10.250865,10.42994,10.398938,11.505365,10.831003,10.948425
17,48.0,7.4259477,6.6767898,7.622539,14.67973,15.583845,10.309288,8.279786,8.35495,9.462223,8.348973,8.351497,8.355662,8.821889,20.885712,9.229137,8.499446,7.891641,7.8826294,7.9087286,7.911428,7.9669976,7.9361873,7.9385757,7.9506025,7.914958,7.952153,8.056751,8.108165,7.98082,7.985835,8.627479,9.088393,9.017349,8.299239,8.3054905,8.599767,8.448505,8.458257,8.306494
18,49.0,9.147793,7.3052163,12.1758795,12.019704,12.189465,8.6849985,8.655968,8.664436,8.678248,8.847386,8.713781,8.744623,8.768559,8.71913,8.68916,8.781773,8.930627,10.556368,10.188385,10.496903,10.500636,9.951382,9.869328,9.838795,9.768056,9.793793,9.749721,10.050911,9.993285,9.884184,9.763145,9.802037,9.746988,9.772738,9.870775,11.2638035,10.297458,9.942307,9.817522
19,54.0,7.1921473,7.00619,8.324111,7.120834,6.92485,9.94827,8.471161,8.397038,8.389133,8.308002,8.308548,8.34923,8.351908,8.579358,8.577975,8.536044,8.556978,8.483505,8.627171,8.620893,8.617239,8.589442,8.538406,8.547082,8.558061,8.52105,8.524716,8.599171,8.54993,8.574359,8.596955,8.58928,8.53769,8.480578,8.482403,8.439474,8.641446,8.692678,8.59772
20,55.0,5.7270966,5.751372,5.9300156,5.65132,6.325336,12.386967,7.2167835,5.6763835,5.5511546,5.547012,5.5420146,5.666306,7.858259,9.857037,5.811891,5.57276,5.577647,5.567095,5.436403,5.636128,5.533267,5.4497466,5.487047,5.4318795,5.5253863,5.855502,5.5131335,5.579254,5.508912,5.507848,5.5063367,5.551247,5.551344,5.622469,5.6640506,5.574894,10.540305,8.2138405,7.9955707
21,6.0,7.8079104,10.439514,10.984862,12.357539,8.895132,5.8164907,5.5001597,5.655257,5.16156,5.2599926,9.81114,11.474923,6.11278,6.2891684,4.788725,4.760675,5.705875,5.130547,5.4539557,5.4080734,5.498559,6.245634,6.034145,6.560283,6.2936177,6.0760293,6.21898,6.239146,11.397584,12.4937,11.6283245,9.000416,8.968365,8.824825,9.073889,11.169358,11.849919,9.915481,10.187403
22,66.0,4.1636086,11.061606,19.390623,10.683635,9.682359,8.627572,8.154891,9.46158,15.201135,11.379623,11.610736,9.732686,12.139752,6.1744776,14.310806,9.327526,10.116532,9.445964,9.385634,9.17244,9.75368,9.085166,15.467295,11.39963,10.117831,12.324903,10.52302,10.326179,9.9196205,9.724984,13.033082,13.646079,12.011289,9.896412,17.64427,14.407979,11.863831,9.623243,10.045958
23,69.0,9.781377,14.0420265,18.062038,7.2181635,7.587261,15.768748,11.764266,8.500423,7.826904,12.632597,14.580133,10.648251,14.580384,25.589775,23.28671,13.561216,16.22325,10.077918,19.146378,16.403276,10.275168,10.538884,9.991484,10.00268,10.42584,11.180077,10.255304,15.161943,5.875143,5.953942,5.8959064,5.836686,5.743354,5.939659,7.0859394,6.0304832,8.374917,5.5331492,6.1318784
24,7.0,9.044919,9.616442,9.536418,9.369414,9.375269,9.337881,12.960933,9.710706,9.685458,9.685274,9.685175,9.685214,9.728252,9.7639885,9.758033,9.700506,9.703905,9.679193,9.701061,10.083697,16.906792,9.6850815,9.828148,9.697382,9.685422,9.647218,9.661704,9.657247,9.64774,9.661704,9.654745,9.669588,9.68049,9.666916,9.669016,9.664236,9.660965,9.660708,9.660965
25,8.0,25.299162,9.697615,11.318,19.19373,12.19243,9.630008,13.224071,10.730305,9.663629,9.884295,9.5891695,9.582178,9.616107,9.544971,10.216541,11.751943,8.615004,10.523352,8.299574,8.224437,8.189069,9.238303,9.331075,8.279117,8.097493,8.846885,8.029672,8.13061,9.028425,8.392359,8.322596,8.280906,8.26677,8.212618,8.178258,8.1646185,11.310887,9.8918915,8.759724
