,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,32.0,-28.033333,-28.033333,-28.033333,-28.2,-28.3,-28.266666,-28.366667,-28.4,-28.466667,-28.533333,-28.566668,-28.633333,-28.666666,-28.8,-28.866667,-28.866667,-28.866667,-28.933332,-28.966667,-29.133333,-29.8,-30.466667,-31.133333,-31.8,-32.466667,-33.133335,-33.689655
11,33.0,-25.533333,-25.866667,-26.0,-26.0,-26.0,-26.1,-26.066668,-26.066668,-26.066668,-26.033333,-26.016666,-25.983334,-25.95,-25.883333,-25.833334,-25.816668,-25.816668,-25.716667,-25.75,-25.75,-25.75,-25.783333,-25.8,-25.833334,-25.866667,-25.933332,-25.98276
12,35.0,-11.483334,-11.516666,-11.433333,-11.35,-11.266666,-11.183333,-11.183333,-11.2,-11.233334,-11.2,-11.133333,-11.083333,-11.083333,-11.05,-11.05,-11.05,-11.05,-11.05,-11.05,-11.033334,-11.0,-11.0,-11.016666,-11.566667,-12.266666,-12.933333,-13.413794
13,4.0,-36.916668,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0
14,42.0,-12.0,-12.15,-12.4,-12.583333,-12.75,-12.916667,-13.083333,-13.25,-13.416667,-13.583333,-13.75,-13.916667,-14.083333,-14.1,-14.016666,-14.0,-13.983334,-13.333333,-13.533334,-13.783334,-14.033334,-14.283334,-14.533334,-14.766666,-15.016666,-15.266666,-15.465517
15,45.0,-15.05,-15.033334,-15.016666,-15.016666,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.966666,-14.966666,-14.966666,-14.966666,-14.966666,-14.966666,-14.965517
16,47.0,-19.933332,-19.666666,-19.483334,-19.216667,-19.133333,-19.066668,-18.95,-18.85,-18.833334,-18.766666,-18.75,-18.683332,-18.6,-18.516666,-18.433332,-18.383333,-18.333334,-18.283333,-18.25,-18.2,-18.116667,-18.066668,-18.016666,-18.0,-18.083334,-17.583334,-15.793103
17,48.0,-14.983334,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.983334,-14.965517
18,49.0,-21.5,-21.683332,-21.783333,-21.9,-22.033333,-22.166666,-22.216667,-22.216667,-22.233334,-22.266666,-22.35,-22.416666,-22.516666,-22.566668,-22.633333,-22.683332,-22.716667,-22.716667,-22.75,-22.833334,-22.883333,-22.933332,-22.85,-22.8,-22.7,-22.633333,-22.586206
19,54.0,7.5833335,8.7,9.566667,9.716666,9.8,9.883333,9.966666,9.966666,9.983334,9.833333,9.666667,9.5,9.333333,9.166667,9.0,8.833333,8.666667,8.5,8.333333,8.166667,8.016666,8.0,8.0,8.0,8.0,8.0,8.0
20,55.0,-21.6,-21.65,-21.65,-21.583334,-21.5,-21.416666,-21.366667,-21.35,-21.333334,-21.333334,-21.3,-21.233334,-21.15,-21.15,-21.35,-21.583334,-21.816668,-21.966667,-22.083334,-22.183332,-22.283333,-22.5,-22.733334,-22.983334,-22.783333,-21.583334,-20.551723
21,6.0,-32.483334,-32.516666,-32.716667,-32.933334,-33.183334,-33.433334,-33.816666,-34.033333,-34.233334,-34.4,-34.566666,-34.733334,-34.966667,-35.216667,-35.183334,-35.183334,-35.183334,-35.2,-35.066666,-35.016666,-35.016666,-35.016666,-35.016666,-35.016666,-35.016666,-35.016666,-35.017242
22,66.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.033333,-53.05,-53.066666,-53.083332,-53.116665,-53.15,-53.2,-53.266666,-53.266666,-53.266666,-53.266666,-53.283333,-53.3,-53.35,-53.344826
23,69.0,-20.983334,-20.983334,-21.0,-20.9,-20.35,-20.116667,-19.883333,-19.65,-19.45,-19.266666,-19.1,-18.883333,-18.633333,-18.4,-18.216667,-18.15,-18.533333,-18.6,-18.666666,-18.766666,-18.8,-18.816668,-18.816668,-18.866667,-18.95,-19.016666,-19.034483
24,7.0,-18.0,-17.733334,-17.783333,-17.933332,-18.066668,-18.133333,-18.133333,-18.133333,-18.116667,-18.133333,-18.183332,-18.25,-18.333334,-18.4,-18.4,-18.416666,-18.45,-18.533333,-18.633333,-18.716667,-18.816668,-18.9,-18.95,-19.016666,-19.05,-19.083334,-19.155172
25,8.0,-18.116667,-18.183332,-18.183332,-18.083334,-17.916666,-17.766666,-17.566668,-17.333334,-17.183332,-17.1,-16.9,-16.65,-16.4,-16.1,-15.85,-15.633333,-15.55,-15.45,-15.416667,-15.333333,-15.283334,-15.183333,-15.133333,-15.133333,-15.133333,-15.133333,-15.137931
