,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
14,79.0,4.562405,4.581124,4.54448,4.448271,4.3365498,4.1942124,4.1593375,4.1904697,4.220296,4.221352,4.2215,4.2240276,4.2923346,4.355107,4.4254,4.514891,4.588492,4.6537414,4.708825,4.8427544,4.944761
15,80.0,4.098316,4.1042886,4.1059847,4.1077895,4.1091094,4.1132245,4.281115,4.3974113,4.4893064,4.5656066,4.6315866,4.68965,4.741546,4.788483,4.8309875,4.8697233,4.9050813,4.9363723,4.9342136,4.926063,4.9232473
16,82.0,4.143518,4.1203804,4.113611,4.10554,4.103475,4.1084013,4.110145,4.1028957,4.1026664,4.1056485,4.113625,4.122641,4.1325517,4.1402574,4.1463246,4.1540647,4.156318,4.1503997,4.1469655,4.1473126,4.147613
17,83.0,5.270421,5.1918178,5.1757054,5.176435,5.177662,5.1790276,5.180329,5.1817226,5.1824937,5.175676,5.1753926,5.1746693,5.1701264,5.1676264,5.1692586,5.171004,5.1727605,5.1745105,5.1762457,5.177906,5.1786447
18,84.0,4.405933,4.404366,4.4038916,4.4026628,4.4016943,4.400627,4.4002533,4.4003954,4.400804,4.4013066,4.4024506,4.6347966,4.7429366,4.8115344,4.8652716,4.9082713,4.943531,4.972749,4.997605,5.0206175,5.0341907
19,85.0,4.248161,4.1998897,4.1843715,4.1679626,4.150723,4.132593,4.1135335,4.0935974,4.072771,4.050908,4.0277333,3.983712,3.887583,3.8885896,3.8892157,3.8898761,3.8904288,3.8908126,3.8911812,3.8913667,3.8914537
20,87.0,4.8270483,4.8343673,4.866179,4.8693776,4.872486,4.8755274,4.8674827,4.8574085,4.8630643,4.868858,4.8746657,4.880545,4.8862467,4.8801007,4.856533,4.859775,4.8628907,4.8658404,4.8795323,4.8961325,4.8965025
21,88.0,4.299467,4.3336005,4.3675756,4.39984,4.4312005,4.4610415,4.4898705,4.5175896,4.537544,4.529259,4.4861503,4.440326,4.390964,4.3368835,4.293346,4.284998,4.2758107,4.2667265,4.257114,4.247702,4.2211165
22,89.0,4.0758934,4.1454406,4.177937,4.203614,4.2329917,4.257899,4.2819066,4.3049865,4.3268423,4.347861,4.368085,4.387596,4.4065304,4.3639407,4.299756,4.2928367,4.2834973,4.2777586,4.2754054,4.272903,4.2714505
23,91.0,5.070061,5.0929446,5.12659,5.197531,5.2442737,5.2614255,5.263338,5.279783,5.27478,5.2961407,5.3105774,5.2955728,5.2909718,5.291958,5.2727113,5.2753634,5.284185,5.2963405,5.281077,5.2710223,5.278602
24,92.0,4.751217,4.759435,4.69772,4.7014356,4.7037244,4.7055707,4.7071457,4.713549,4.7239413,4.729853,5.547283,5.549989,5.552637,5.55525,5.55775,5.5603313,5.5633597,5.566517,5.569557,5.5706067,5.616543
25,93.0,3.9101124,3.9222138,3.9310849,3.937845,3.942257,3.9471028,3.9520128,3.9570944,3.9603193,3.96217,4.0050435,4.0199876,4.0307627,4.0414157,4.0518675,4.0626507,4.075327,4.086409,4.0972514,4.1085157,4.1195917
