,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,32.0,17.141012,9.686643,9.398818,9.407263,9.558553,14.051605,15.100743,8.595884,8.533049,8.510348,8.869296,8.471355,8.467771,8.472456,8.704399,8.711431,8.69229,8.663011,8.657431,9.1389475,8.244413,8.245808,8.1999235,8.183051,8.189753,8.201624,8.212005,8.352916,8.291554,8.942281,7.577864,6.4080124,6.4304886,6.4121847,6.351822,6.3578935,6.578548,6.383867,
11,33.0,9.23859,9.470938,9.182696,9.145076,9.159751,9.117315,9.120017,9.147022,9.532753,11.389864,9.320345,9.305136,9.305428,9.300652,9.336334,9.567897,10.325002,9.645425,9.645425,9.654392,9.644825,9.65417,11.026472,9.478673,8.706098,8.567463,8.534773,8.535025,8.520938,8.51629,8.518299,8.502662,8.512533,8.493248,8.488016,8.597471,10.149372,8.556342,
12,35.0,10.150472,8.226286,7.7568727,7.7142315,7.7096634,7.72433,7.7496667,7.7876196,7.811634,7.7907414,7.7781105,7.791223,7.8745265,7.871006,7.8496356,8.014487,7.8632874,7.9104886,7.9128485,7.917431,7.9827304,7.962362,7.972772,7.9418054,7.9418054,7.953894,7.9550037,7.96593,7.980998,8.216119,10.504597,7.562765,7.651872,7.508996,7.50585,7.4958124,7.629097,7.5157914,
13,4.0,9.536818,9.542204,9.556532,9.540321,9.53845,9.53845,9.549868,9.542543,9.538966,9.541178,9.540321,9.553556,9.666481,9.53845,9.543037,9.54491,9.528433,9.548145,9.554628,9.557113,9.544399,9.546794,9.547129,9.547129,9.55868,9.537613,9.541677,9.547346,9.547626,9.541178,9.535477,9.532074,9.546587,9.554628,9.545255,9.584686,9.558366,9.540589,9.52420711517334
14,42.0,10.903359,9.709128,9.630841,13.247805,20.697422,6.9839187,6.9822235,6.283728,6.1814,6.447708,18.141138,7.076769,7.819948,8.880781,9.919914,6.141846,6.1787653,6.1751366,6.1584363,6.148926,6.1572394,6.3064113,6.7284813,6.7877083,8.233134,8.543873,5.848115,5.7709064,5.769081,5.7818193,5.79401,5.8036923,5.8018293,5.811333,5.8090496,5.80751,5.8264127,6.5485,
15,45.0,9.33025,8.811578,8.037094,8.052779,8.073947,7.987425,11.266502,7.93039,7.9556136,7.953707,7.9670553,7.997117,7.985713,8.002992,8.00545,7.9924445,7.987425,8.286523,8.155148,8.15992,8.143156,8.239636,8.159954,8.01513,8.017232,8.011606,8.0137825,8.014006,8.0164175,8.127041,8.276616,7.997308,7.996304,7.989625,7.999323,8.060591,8.120412,8.217572,
16,47.0,10.656286,10.636946,9.692665,10.480157,11.570905,9.7286215,9.750624,9.747005,9.743747,9.902792,9.74882,9.841824,9.869818,9.793031,9.780094,9.731859,9.828222,9.735384,10.37119,9.951689,9.845601,9.783805,9.74569,9.842955,9.980562,9.811584,9.747175,9.764795,9.743155,9.8758135,9.839781,9.915907,9.813628,9.7406845,9.983309,10.307047,9.985475,9.810201,
17,48.0,8.703337,8.141591,8.177798,8.166951,8.222448,8.188096,8.197648,8.182473,8.201529,8.189786,8.186408,8.18752,8.177452,8.183619,8.188645,8.177452,8.18039,8.17358,8.180835,8.170718,8.174213,8.191455,8.184163,8.205443,8.18039,8.184789,8.193129,8.204907,8.196128,8.20392,8.20723,8.201825,8.193764,8.20392,8.211252,8.196594,8.20468,8.212902,
18,49.0,9.875158,10.136078,9.8406105,9.817715,9.81359,9.784354,9.823691,9.778323,9.788888,10.031297,9.881376,9.863452,9.987336,9.774562,9.826638,9.778935,9.759637,9.765266,9.77227,9.772393,9.77232,9.770826,9.770727,9.784347,9.792718,9.809422,9.800019,9.785253,9.81532,9.846973,9.799511,9.788407,9.8263445,9.79902,9.802983,9.780953,9.863508,9.778552,
19,54.0,10.712077,6.0689707,6.278455,6.280258,6.309887,6.4815626,6.414173,6.492039,6.5132236,6.552668,6.62702,6.6438923,6.700179,6.699988,6.751089,6.7382746,6.653553,6.7173843,6.6943107,6.473503,6.432973,6.410742,6.4175725,6.452368,6.4932294,6.512956,6.548299,6.5620756,6.568833,7.1829405,6.98355,6.977424,7.0333953,7.2145257,7.193236,7.140853,7.1707525,7.162524,
20,55.0,4.5204024,4.6860776,4.6284037,4.6496086,4.6400547,4.6294127,4.619597,4.6206675,4.606336,4.591457,4.6004844,4.6040316,4.6274734,4.627699,4.647047,4.6503277,5.1488304,4.746875,4.7328124,4.7570615,4.833093,4.8954983,4.761317,4.699501,4.694589,4.7137895,4.68502,4.724018,4.723104,4.7855606,4.8380294,4.805069,5.1639023,4.7902856,4.771494,4.675394,4.704356,4.8728776,
21,6.0,10.067161,4.9452915,5.3158693,5.081187,5.0964518,4.621839,4.831674,4.638532,11.096105,12.942277,7.631442,7.6121593,7.7329817,7.769166,7.794679,7.828517,8.0917225,7.31713,7.3031282,7.3072405,7.417017,8.185415,7.726224,7.135042,6.971646,7.167373,7.136698,7.2173815,7.201039,7.1912856,7.18604,7.4150624,13.540778,14.070073,10.053477,10.954894,9.862435,9.76778,
22,66.0,10.393185,8.903635,10.578211,9.773238,9.627226,9.553417,9.606005,11.398525,16.969479,11.258646,11.287089,9.719418,10.000533,9.713645,9.70902,10.179074,9.771324,9.697023,9.747478,9.863721,9.675682,9.82043,9.628035,9.577165,9.578465,9.565557,9.567683,9.578696,9.558731,9.611265,9.718144,10.825965,10.087969,10.270752,11.712823,9.720698,9.752962,9.69616,
23,69.0,6.6454434,11.068976,11.929636,12.593168,10.464068,9.1922865,7.147084,7.221069,7.3390317,6.0118213,5.8138623,5.747548,5.7643676,5.71711,5.658242,5.669378,5.652291,6.110178,4.9000096,6.8165436,12.041539,10.12378,9.793031,9.590203,9.537489,9.380006,9.3933935,9.418247,9.359327,9.428946,9.399355,9.35648,9.351622,9.339198,10.207743,13.11975,8.829589,6.2853513,
24,7.0,9.649852,9.64746,9.654453,9.645988,9.646353,9.641948,9.645988,9.649682,9.644554,9.647931,9.64691,9.643158,9.647589,9.642475,9.642136,9.64624,9.64624,9.649063,9.64624,9.646574,9.646574,9.64691,9.6551285,9.645254,9.641466,9.64691,9.642816,9.638731,9.6418,9.643504,9.64691,9.643504,9.642816,9.643504,9.642136,9.647589,9.65202,15.609624,9.640932083129883
25,8.0,15.815932,9.573635,9.798721,24.943943,11.551431,8.900546,8.426966,8.48952,8.326481,8.514347,8.422141,8.37881,8.287891,8.192188,8.608756,8.268918,8.211497,8.23526,8.149261,8.101508,8.163752,8.183022,8.197112,8.1779,8.163512,8.159715,8.139602,8.019945,8.126549,23.057308,9.279385,9.150421,9.121715,9.074676,9.065208,9.355041,9.103481,9.093429,
