,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,32.0,0.00022321336664512623,0.0002302135863147108,0.00023831250584206042,0.0002470798621671081,0.00025653919460579666,0.00026672905500083744,0.0002776915802340098,0.0002894842427932894,0.0003021592583729338,0.0003157346545654363,0.0003303031456478913,0.00034592549367087904,0.0003626302244770647,0.0003808748001304681,0.00039966471580185907,0.0004201550870668369,0.00044205469832870996,0.0004654632713783927,0.0004904933822087632,0.0005172311567725137,0.0005458011402807661,0.0005763227325679559,0.000608996640593019,0.0006437643695994437,0.0006810437398271769,0.0007206750722861039,0.0007630661318369931,0.0008083656313709565,0.0008567405947745409,0.0009090184961841751,0.0009635711970866032,0.0010225135361014367,0.0010854390889023617,0.0011526934012039288,0.0011078621221296493
0,33.0,9.930681071701469e-06,1.0305670533014283e-05,1.1086534185989698e-05,1.1927030099985073e-05,1.2837900178266044e-05,1.3797990874555025e-05,1.4837804555503224e-05,1.594097354178145e-05,1.7127261369727945e-05,1.8405593417930555e-05,1.9766982888789574e-05,2.1222640422207413e-05,2.277985498420482e-05,2.444952991447277e-05,2.6229379197431968e-05,2.8135177527891616e-05,3.0160775265626286e-05,3.2317055423470727e-05,3.462185402168729e-05,3.7078906424809274e-05,3.969895495644091e-05,4.248927616429774e-05,4.546549420354263e-05,4.863529125230578e-05,5.200597251328986e-05,5.560191934748732e-05,5.9431387829899686e-05,6.351797824180063e-05,6.78680122253457e-05,7.25502643566459e-05,7.744453006338335e-05,8.271459610014586e-05,8.834127516787578e-05,9.429412559818864e-05,9.090852133866986e-05
0,35.0,1.076988676849892e-05,9.657814622485166e-06,8.991674583333213e-06,8.371123027988914e-06,7.806407446535024e-06,7.256210464434055e-06,6.75693508799621e-06,6.290784664378443e-06,6.111074521890175e-06,5.457715284391738e-06,5.081978838972793e-06,4.734247714099665e-06,4.405122752715124e-06,4.101661956583669e-06,3.8199484683976435e-06,3.55533505539662e-06,3.3107184266039625e-06,3.081456029826031e-06,2.8696051216541287e-06,2.6687804247746175e-06,2.4864758554132953e-06,2.3133044571568874e-06,2.1512820237365694e-06,3.607015481810465e-06,1.8666162230640274e-06,1.7319657952941282e-06,1.6136107901267484e-06,1.4962985858623683e-06,1.3956855694093415e-06,1.2918422947579843e-06,1.2005448173381845e-06,1.1241657836014352e-06,1.0310211877084906e-06,9.569389266674527e-07,2.201721803530782e-06
0,37.0,0.0009260177560465069,0.0008632451759627145,0.0008050828406359164,0.000749178314711167,0.0006973184503486343,0.0006486158657741682,0.000602965133314457,0.0005600867112134885,0.00051959381098439,0.0004820460938888399,0.0004466443052788576,0.00041340671547203324,0.00038213824745348253,0.00035284714598975337,0.0003254354879503068,0.00029977641731536117,0.0002757065689787462,0.000253131695405539,0.00023194920527564773,0.0002121981817953478,0.0001936340655983438,0.0001763431161039317,0.00016015569190459258,0.00014506922614077245,0.0001310079315230088,0.00011786446094287207,0.00010564302691842266,9.429125052629687e-05,8.377822204676995e-05,7.402357133596876e-05,6.497743535964131e-05,5.668157490843909e-05,4.9083892001861376e-05,4.203104664892089e-05,3.541003575736844e-05
0,40.0,0.00023919315383998324,0.00022324469058271695,0.00020879599720130228,0.0001941148630698718,0.00018080537163028875,0.0001682835659004907,0.00015650588246253304,0.00014538216755164882,0.00013493582897411112,0.0001251971387280816,0.00011585827164811623,0.0001071549222309193,9.898273119723932e-05,9.128570876131735e-05,8.40830412684655e-05,7.730118838381229e-05,7.093958832558858e-05,6.498269178683048e-05,5.94028293817758e-05,5.4188931023912564e-05,4.92850086678695e-05,4.4717380736214094e-05,4.046204208544807e-05,3.645979238507356e-05,3.2741397103693384e-05,2.929137485851993e-05,2.6084183045714667e-05,2.310308211157268e-05,2.034659509196451e-05,1.7782170335114185e-05,1.5431649462367124e-05,1.3274214564680222e-05,1.1304148571396597e-05,9.569888190637208e-06,7.916246586075064e-06
0,44.0,1.247332328102846e-06,7.607808254122162e-07,5.681373560158119e-07,4.0578607147377334e-07,2.876009444210112e-07,5.34062701016787e-07,7.204202094891019e-08,7.710802840643796e-08,5.130306186046779e-09,1.7882684501616714e-08,7.320152135730604e-08,1.371150747630638e-07,2.51818606712158e-07,4.3431691760468515e-07,6.060950839060896e-07,8.324440373127631e-07,1.4296996148531357e-06,1.4107170009874383e-06,1.7712005726987336e-06,2.1772333212325382e-06,2.638665447472859e-06,3.167879238330576e-06,3.7323185357236895e-06,4.342836664981042e-06,5.013435233472027e-06,5.748583540928924e-06,6.56107041207908e-06,7.475845489023319e-06,8.387587611863531e-06,9.43401904081342e-06,1.0528514728231922e-05,1.1766946686205356e-05,1.301104170564244e-05,1.4384859329803536e-05,1.4172109086525295e-05
0,47.0,0.0003025874367156231,0.00029721972853793526,0.00029266436565458375,0.0002888335629807815,0.0002856149995381672,0.0002829814093449481,0.0002808935416912736,0.00027948194706312453,0.0002785207361650021,0.0002781803463108043,0.00027843203111249713,0.00027918139562787755,0.00028056401248882336,0.0002824286833395136,0.00028486546959690165,0.00028791540213990126,0.00029157627401608054,0.000295823459075455,0.0003006905920998546,0.00030621118880578386,0.00031237202579779814,0.0003192677112816658,0.00032679944164996363,0.00033509132083199425,0.00034426014724104405,0.000354123919048821,0.00036488411593451925,0.00037650754649220467,0.00038905369614043945,0.0004026808957571901,0.00041731647397080655,0.0004329039120193059,0.00044973058005576006,0.0004678398710771146,0.00044437561407301114
0,49.0,2.10307852338844e-05,1.9747438046122737e-05,1.797573869299126e-05,1.674760124012168e-05,1.5575988051668612e-05,1.4472213004041708e-05,1.3444142979987573e-05,1.2448616516456962e-05,1.1477873411814981e-05,1.0838032096234321e-05,9.77781302415213e-06,9.03457032864786e-06,8.708028241882918e-06,7.567452305082181e-06,6.922102126597431e-06,6.3147236847750654e-06,6.246295185225527e-06,5.1932387273717035e-06,4.691283723876285e-06,4.224395191635515e-06,4.1361424878173476e-06,3.434510201524012e-06,2.9992441122552986e-06,2.640363159005037e-06,2.3252989726996595e-06,2.0217138869881917e-06,1.7966862087396072e-06,1.858725496888911e-06,1.2477073150586266e-06,1.032421772128781e-06,8.50919558496485e-07,6.747974974624904e-07,6.755389462042676e-07,4.138374119476877e-07,3.2387797901825794e-07
0,50.0,3.828182442220168e-06,2.6112075252047183e-06,2.076395214661467e-06,1.6375965935378168e-06,1.2505762552092998e-06,9.170061475798663e-07,6.442511033478369e-07,4.052700264625615e-07,2.529201483655879e-07,1.0142584429045837e-07,2.6383399296141426e-08,1.669214018983398e-08,7.835033466287017e-08,3.089389344928915e-07,2.445370941002574e-07,4.484042082151364e-07,6.811855751752331e-07,9.962636519463188e-07,1.33075203156054e-06,1.7554888669673692e-06,2.228864552629414e-06,2.768168250484411e-06,3.4262616814045573e-06,4.111053171851977e-06,5.048887615337115e-06,5.637383986279431e-06,6.556733187518241e-06,7.546123246004794e-06,9.12544164221949e-06,9.761753546111925e-06,1.1014974463650664e-05,1.2389438952700373e-05,1.3848355013301715e-05,1.5404167009523944e-05,1.5202441188543145e-05
0,51.0,0.00036749710231350044,0.0003866394578163692,0.00040744419535777626,0.0004297452810155,0.000453580632619373,0.0004790883591389886,0.0005063531022114741,0.0005354800017846057,0.0005666592643878177,0.000599889099661795,0.000635440962647229,0.0006734031915633803,0.0007139414147796173,0.000757228274214427,0.0008034522970346449,0.0008527949519475237,0.0009055019226495223,0.0009617331829573242,0.001021728978414692,0.0010857279061983753,0.0011541869126432667,0.0012271257181877778,0.0013049979246321194,0.0013880950002395135,0.0014767537677178241,0.001571386540633613,0.0016723732985126742,0.0017801063776114292,0.0018950881739092814,0.0020178688318575697,0.0021488762305260454,0.0022886475353203735,0.002437892799111686,0.002597009457076845,0.002511213731065857
0,52.0,4.224999317820158e-06,3.250463464161048e-06,2.558046413859523e-06,1.953915127390586e-06,1.4341471300337763e-06,9.728247249914363e-07,6.091880820379013e-07,3.35802578935756e-07,1.33392589422822e-07,2.3663796391120802e-08,4.6955685640829376e-08,9.43836504397576e-08,2.44068975890849e-07,5.112966412843046e-07,8.660669804765191e-07,1.346980169495684e-06,1.8916544923660274e-06,2.579654202266555e-06,3.371930255377782e-06,4.28106304669661e-06,5.313551815804967e-06,6.480673228785649e-06,7.844793678097698e-06,9.239539469430916e-06,1.0827763329065302e-05,1.2596480395267236e-05,1.4512832013677534e-05,1.661785277569961e-05,1.8905240052535876e-05,2.1390200993085487e-05,2.4101732936623613e-05,2.7015328662930992e-05,3.017066839148453e-05,3.358131638844294e-05,3.311266557686462e-05
0,53.0,9.06301458380257e-05,8.615860666613594e-05,8.261162992319928e-05,7.930690631320056e-05,7.62066570456097e-05,7.331752002786546e-05,7.063710330292654e-05,6.813260077673843e-05,6.580318961772551e-05,6.364496262951911e-05,6.1647260714812e-05,5.9826593222153006e-05,5.809980859844954e-05,5.654157343722774e-05,5.510889222153908e-05,5.3809250848215124e-05,5.262210866662612e-05,5.155423880048842e-05,5.0597999826228276e-05,4.97584386719779e-05,4.902354684998356e-05,4.838129081451207e-05,4.786104052515835e-05,4.7404203426756975e-05,4.7059125896313514e-05,4.68123276638334e-05,4.6654699612401544e-05,4.6605084691701994e-05,4.664081477501703e-05,4.677109317399168e-05,4.69960491049381e-05,4.735125354685772e-05,4.772111665214366e-05,4.8234234525593904e-05,4.5055231069980514e-05
0,55.0,2.8590130169617876e-07,3.507045501537332e-08,3.0689682135860693e-08,3.782537568161454e-08,5.963712219026165e-08,8.594279999150184e-07,1.405960415383216e-08,1.0981722940335821e-08,1.169308199734267e-08,8.089397518582814e-09,5.2855372881839416e-08,5.2983078361702815e-09,9.246779454391516e-08,4.385175000787248e-09,3.042971082809987e-08,4.488875815345216e-09,2.7327400266598825e-09,3.0158866182487952e-09,3.376283806192876e-09,2.1691362725996007e-09,1.909634972392457e-09,2.4098722598623416e-09,3.6195273166358733e-09,7.762684830636251e-08,1.786841404527475e-09,1.8278187474004429e-09,1.8794772573716e-09,2.4108611979095447e-09,2.611918532403225e-09,2.184698168166496e-09,4.183214678079209e-09,7.389009437254498e-09,3.1243840127171615e-09,7.451284654292479e-09,4.395594062210415e-08
0,56.0,6.50375947854815e-05,6.280343013666903e-05,6.140054347511164e-05,6.0194369452368695e-05,5.920731504366144e-05,5.836307521229547e-05,5.769471743765473e-05,5.721852241448821e-05,5.689547871703616e-05,5.6797523250315294e-05,5.677636030715099e-05,5.699756306642747e-05,5.7332055801888486e-05,5.786148679657153e-05,5.8515399393904455e-05,5.93617832587445e-05,6.03780172988027e-05,6.157632908680553e-05,6.291083887613005e-05,6.444111631203101e-05,6.619338312542323e-05,6.807160581611752e-05,7.020791264002554e-05,7.250344861417434e-05,7.499284052054327e-05,7.776695358340239e-05,8.070243954046556e-05,8.390896949571743e-05,8.738527725867986e-05,9.113785993704931e-05,9.515128738133048e-05,9.947139025999515e-05,0.00010409940388855161,0.00010905506298194441,0.00010402112528729509
0,62.0,3.084479002745761e-05,2.7306877003080142e-05,2.44832076306698e-05,2.1866015770381258e-05,1.946018948577699e-05,1.7201344918015197e-05,1.5131507262949752e-05,1.32232768448467e-05,1.1471725865270279e-05,9.898235536799285e-06,8.427567400049636e-06,7.074605531997337e-06,5.853677172974712e-06,4.772776080739656e-06,3.824720627229117e-06,2.9565894949733154e-06,2.2161468092825826e-06,1.592579766529958e-06,1.07567380213398e-06,6.528518648331765e-07,3.390907933273181e-07,2.6497100411766416e-07,2.532610724103452e-08,9.144125662638516e-09,1.2664077939877292e-07,3.302388712979908e-07,5.900881258981165e-07,9.860887240458087e-07,1.4940782633056e-06,2.1106837755048317e-06,2.8099282318586276e-06,3.6349293067275673e-06,4.688113601211981e-06,5.645161281843197e-06,5.850827483866358e-06
0,63.0,7.119397557654481e-07,4.563521356841319e-07,1.0118019381679262e-06,1.8074403048277019e-06,2.8091732651220287e-06,4.057391073023373e-06,5.54091468719999e-06,7.297411535625442e-06,9.255223782190197e-06,1.149857622119888e-05,1.401348859888581e-05,1.6802697072411762e-05,1.98913742698231e-05,2.3277871458340018e-05,2.6978842647332744e-05,3.101714042149109e-05,3.5403051230432385e-05,4.061876253147921e-05,4.529227313559947e-05,5.082923544592955e-05,5.682247374695237e-05,6.325177788816585e-05,7.016760107982e-05,7.758629440068879e-05,8.55322266660504e-05,9.403749177383997e-05,0.00010313523967607895,0.00011285493043178933,0.00012336682259103177,0.000134348712681145,0.00014618490723343404,0.00015878114840798326,0.0001722006642785205,0.0001866002420266482,0.00018145952806851917
0,65.0,0.00020742141850206753,0.00019225905685496409,0.00017913302726551075,0.00016616404701170887,0.00015418081055075593,0.00014284741892846075,0.00013214261383228166,0.000122064772253908,0.00011249567071741173,0.00010351575878705874,9.500746567015366e-05,8.702624864093762e-05,7.947669563767889e-05,7.239058496178038e-05,6.572945770753175e-05,6.0699241453359445e-05,5.364300154811048e-05,4.816073087937376e-05,4.303530362731049e-05,3.826229676260636e-05,3.3823861023195794e-05,2.971218703511922e-05,2.5900614380606752e-05,2.2391468459656852e-05,1.9168153973871576e-05,1.6215118953807945e-05,1.543860587255584e-05,1.1107958385070593e-05,8.995672012056829e-06,7.0714359990612045e-06,5.33463904442509e-06,3.890896925647135e-06,2.674600361751207e-06,1.713018028949322e-06,1.1271939727234616e-06
0,68.0,1.884207868284648e-05,1.6571755493263175e-05,1.506556304482174e-05,1.3690277883538899e-05,1.2361171638847856e-05,1.1696160858413765e-05,1.002361550305096e-05,8.981328163324108e-06,8.019761697436626e-06,7.128440520001449e-06,6.303683554505176e-06,5.546674454765975e-06,4.8530748706795735e-06,4.203758950900138e-06,3.6167390294974316e-06,3.0820315886845827e-06,3.0460879325507885e-06,2.1606640687088997e-06,1.7695431858376063e-06,1.4215637085748179e-06,1.113302545067133e-06,8.507770002253187e-07,6.183508909884847e-07,4.2593249479224066e-07,2.714631543056813e-07,1.5158543595228776e-07,8.214521734070199e-08,1.872047050033596e-08,7.536970214824294e-11,1.7795787854992808e-08,7.492497803005198e-08,1.5520548281386e-07,2.804175388774901e-07,4.3041917703999514e-07,5.491198306074633e-07
0,69.0,2.6485509149718678e-06,1.944631932728747e-06,1.7345455264582296e-06,1.5687372109625627e-06,1.3681715694797635e-06,1.1977396689403837e-06,1.0512261533873373e-06,8.986901504475187e-07,7.65087210064886e-07,6.456958799129169e-07,5.334335272391274e-07,4.951547903174435e-07,1.3687701194974625e-06,2.903675948617981e-07,1.9698038473424307e-07,2.2676632498927643e-07,1.0845878653950948e-07,5.142200102439696e-08,2.4644428528432168e-08,6.666892553313154e-09,1.95382973772678e-08,9.944977838480509e-09,6.755661809887379e-08,1.1865203003915695e-06,1.0560578695252486e-07,8.133355490334255e-07,2.8996937154702017e-07,2.889134655538244e-07,3.838781042780809e-07,4.876320755090485e-07,6.163813067945458e-07,7.593151337336434e-07,8.962746890544935e-07,1.062381085457344e-06,1.125415149529889e-06
0,71.0,2.9565530951026794e-06,2.155542856997544e-06,2.2010701904590745e-06,2.203736270904763e-06,2.2339156201966372e-06,2.479717395141688e-06,2.3224843285203642e-06,2.3698176994194872e-06,2.4218973049042077e-06,2.480736049798978e-06,2.5467958781649796e-06,2.6365143099681313e-06,2.7071404486643733e-06,2.7941432557652794e-06,2.980197486598207e-06,3.012221111909832e-06,3.447016093763039e-06,3.2845621547323557e-06,3.4389788108412346e-06,5.595188187552596e-06,3.784202451835756e-06,3.978992313779515e-06,4.188940831393458e-06,4.411555922016473e-06,4.6680134239143375e-06,5.058554059190994e-06,5.1930118220362166e-06,5.700943242317902e-06,6.102633861892075e-06,6.107434028670325e-06,8.432654968989499e-06,6.8495322963865355e-06,7.265878734079026e-06,7.701077072674e-06,7.427435256519565e-06
